,CASTELLUCCIO,FEBBIO,CORTE BRUGNATELLA,SAVIGNANO DI RIGO,SAN LEO,VERUCCHIO,BADIA,GIARDINI MARGHERITA,PARCO RESISTENZA,PARCO BERTOZZI,MARECCHIA,DE AMICIS,VIA CHIARINI,FRANCHINI-ANGELONI,SAVIGNANO,SAN PIETRO CAPOFIUME,SAN LAZZARO,LUGAGNANO,GAVELLO,ROMA,CASTELLARANO,PARCO EDILCARANI,DELTA CERVIA,BESENZONE,CAORLE,PORTA SAN FELICE,ZALAMELLA,VILLA FULVIA,GHERARDI,PARCO FERRARI,PARCO MONTECUCCO,CENTO,BOGOLESE,SARAGAT,PARADIGNA,CENO,REMESINA,ISONZO,GIORDANI-FARNESE,S. LAZZARO,S. ROCCO,MALCANTONE,FLAMINIA,GIARDINI,MONTEBELLO,CITTADELLA,SAN FRANCESCO,GERBIDO,TIMAVO
2018-07-09,0.9030899869919435,0.47712125471966244,1.0791812460476249,0.9030899869919435,1.0,1.0791812460476249,1.146128035678238,1.0791812460476249,1.146128035678238,1.146128035678238,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.146128035678238,1.146128035678238,1.146128035678238,1.0,,1.3222192947339193,1.2304489213782739,1.1760912590556813,1.2041199826559248,1.1139433523068367,1.255272505103306,1.1139433523068367,1.2041199826559248,,1.146128035678238,1.2787536009528289,1.2304489213782739,1.255272505103306,1.146128035678238,1.2041199826559248,1.1760912590556813,1.2304489213782739,1.2041199826559248,1.1760912590556813,1.146128035678238,1.2041199826559248,1.2304489213782739,1.146128035678238,1.2787536009528289,1.255272505103306,1.2304489213782739,1.3222192947339193,1.3010299956639813,1.414973347970818,1.3010299956639813,1.3222192947339193
2018-07-10,0.9542425094393249,1.041392685158225,1.0,1.0,1.0791812460476249,1.1139433523068367,1.1760912590556813,1.1139433523068367,1.1760912590556813,,1.3010299956639813,1.0791812460476249,1.255272505103306,1.2787536009528289,1.2304489213782739,1.255272505103306,1.041392685158225,,1.255272505103306,1.255272505103306,1.2041199826559248,1.2304489213782739,1.3424226808222062,1.2787536009528289,1.255272505103306,1.3617278360175928,1.1139433523068367,1.2041199826559248,1.2787536009528289,1.2787536009528289,1.380211241711606,1.146128035678238,1.3010299956639813,1.2787536009528289,1.3010299956639813,1.3010299956639813,1.2041199826559248,1.2787536009528289,1.3010299956639813,1.3424226808222062,1.3222192947339193,1.380211241711606,1.3222192947339193,1.3617278360175928,1.3424226808222062,1.2787536009528289,1.380211241711606,1.3617278360175928,1.380211241711606
2018-07-11,1.041392685158225,1.0791812460476249,1.041392685158225,1.146128035678238,1.3010299956639813,1.2304489213782739,1.2787536009528289,1.1139433523068367,1.1760912590556813,1.2787536009528289,1.1139433523068367,1.0791812460476249,1.3010299956639813,1.2787536009528289,1.146128035678238,1.041392685158225,1.2787536009528289,1.3222192947339193,1.146128035678238,1.3010299956639813,1.380211241711606,1.3010299956639813,1.2787536009528289,1.2787536009528289,,1.414973347970818,1.1760912590556813,1.041392685158225,1.2041199826559248,1.2304489213782739,1.3424226808222062,1.0791812460476249,1.380211241711606,1.3010299956639813,1.3617278360175928,1.3222192947339193,1.2041199826559248,1.1760912590556813,1.3222192947339193,1.3222192947339193,1.2041199826559248,1.380211241711606,1.3010299956639813,1.3617278360175928,1.4471580313422192,1.3617278360175928,1.5314789170422551,1.3979400086720377,1.4313637641589874
2018-07-12,0.9542425094393249,1.041392685158225,1.1760912590556813,1.2041199826559248,1.3222192947339193,1.1760912590556813,1.1760912590556813,1.255272505103306,1.2304489213782739,,1.2041199826559248,1.2041199826559248,1.3010299956639813,1.3010299956639813,1.255272505103306,1.2041199826559248,1.255272505103306,,1.3010299956639813,1.2787536009528289,1.255272505103306,1.2304489213782739,,,1.2787536009528289,1.3222192947339193,1.1760912590556813,1.2304489213782739,1.2787536009528289,1.3424226808222062,1.4313637641589874,1.2304489213782739,1.414973347970818,1.414973347970818,1.3979400086720377,1.3979400086720377,1.3222192947339193,1.2041199826559248,1.462397997898956,1.4313637641589874,1.4771212547196624,1.505149978319906,1.3617278360175928,1.3617278360175928,1.3617278360175928,1.3424226808222062,1.380211241711606,1.4913616938342726,1.462397997898956
2018-07-13,0.9542425094393249,1.1760912590556813,1.146128035678238,1.0791812460476249,1.2304489213782739,1.1760912590556813,1.3222192947339193,1.3222192947339193,1.2304489213782739,,1.1139433523068367,1.2041199826559248,,1.255272505103306,1.2041199826559248,1.146128035678238,1.3222192947339193,1.380211241711606,1.255272505103306,1.3617278360175928,1.3222192947339193,1.2787536009528289,1.1760912590556813,1.4471580313422192,1.2304489213782739,1.3010299956639813,1.1760912590556813,1.255272505103306,1.255272505103306,1.3617278360175928,1.4471580313422192,1.2304489213782739,1.4313637641589874,1.414973347970818,1.414973347970818,1.3979400086720377,1.4471580313422192,1.255272505103306,1.3979400086720377,1.4471580313422192,1.4313637641589874,1.505149978319906,1.3010299956639813,1.414973347970818,1.462397997898956,1.380211241711606,1.414973347970818,1.4913616938342726,1.5563025007672873
2018-07-14,1.1760912590556813,1.3222192947339193,1.2304489213782739,1.2041199826559248,1.3617278360175928,1.2304489213782739,1.2304489213782739,1.2787536009528289,1.2041199826559248,1.255272505103306,1.2304489213782739,1.1139433523068367,1.2787536009528289,1.2304489213782739,1.2304489213782739,1.2041199826559248,1.3222192947339193,,1.255272505103306,1.2304489213782739,1.3010299956639813,1.255272505103306,1.2304489213782739,1.3979400086720377,1.1760912590556813,1.1139433523068367,1.2304489213782739,1.255272505103306,1.255272505103306,1.3979400086720377,1.414973347970818,1.255272505103306,1.3424226808222062,1.3222192947339193,1.3222192947339193,1.3979400086720377,1.2787536009528289,1.2304489213782739,1.3979400086720377,1.3979400086720377,1.3617278360175928,1.3979400086720377,1.3010299956639813,1.3979400086720377,1.380211241711606,1.3222192947339193,1.380211241711606,1.4771212547196624,1.4771212547196624
2018-07-15,1.1139433523068367,1.2304489213782739,1.1760912590556813,1.1139433523068367,1.2304489213782739,1.1760912590556813,1.255272505103306,1.2041199826559248,1.1760912590556813,1.2787536009528289,1.1760912590556813,1.2041199826559248,1.255272505103306,1.2041199826559248,1.146128035678238,1.255272505103306,1.2787536009528289,,1.255272505103306,1.2787536009528289,1.255272505103306,1.2304489213782739,1.255272505103306,1.3424226808222062,1.255272505103306,1.1139433523068367,1.2304489213782739,1.2787536009528289,1.2304489213782739,1.3222192947339193,1.3222192947339193,1.2041199826559248,1.3424226808222062,1.2787536009528289,1.2787536009528289,1.2787536009528289,1.3010299956639813,1.255272505103306,1.3617278360175928,1.3617278360175928,1.3010299956639813,1.380211241711606,1.2304489213782739,1.3979400086720377,1.3010299956639813,1.3222192947339193,1.3010299956639813,1.380211241711606,1.414973347970818
2018-07-16,1.0791812460476249,1.2787536009528289,1.1139433523068367,1.0,1.1760912590556813,1.146128035678238,1.1139433523068367,1.1139433523068367,1.0791812460476249,1.1760912590556813,1.0791812460476249,1.1139433523068367,1.3010299956639813,1.3010299956639813,1.146128035678238,1.041392685158225,1.2304489213782739,,1.0,1.146128035678238,1.2304489213782739,1.255272505103306,1.146128035678238,1.1760912590556813,1.1139433523068367,1.2041199826559248,1.146128035678238,1.0,1.146128035678238,1.146128035678238,1.1760912590556813,1.1139433523068367,1.3010299956639813,1.1760912590556813,1.2787536009528289,1.2304489213782739,1.2041199826559248,1.0791812460476249,1.146128035678238,1.3424226808222062,1.1760912590556813,1.255272505103306,1.255272505103306,1.3010299956639813,1.3617278360175928,1.2041199826559248,1.3979400086720377,1.3010299956639813,1.380211241711606
2018-07-17,0.6989700043360189,0.9542425094393249,0.8450980400142568,0.7781512503836436,1.1139433523068367,1.041392685158225,1.0,1.041392685158225,1.041392685158225,1.146128035678238,1.146128035678238,1.0,1.2041199826559248,1.0791812460476249,1.041392685158225,1.146128035678238,1.0791812460476249,1.1139433523068367,1.3010299956639813,1.146128035678238,1.0791812460476249,1.1139433523068367,1.1760912590556813,1.3010299956639813,1.2787536009528289,1.3010299956639813,1.2041199826559248,1.2787536009528289,1.3010299956639813,1.255272505103306,1.255272505103306,1.2041199826559248,1.2304489213782739,1.255272505103306,1.255272505103306,1.255272505103306,1.2304489213782739,1.2041199826559248,1.2041199826559248,1.255272505103306,1.3222192947339193,1.3424226808222062,1.255272505103306,,1.255272505103306,1.1139433523068367,1.3010299956639813,1.3222192947339193,1.3010299956639813
2018-07-18,0.9030899869919435,0.8450980400142568,0.6989700043360189,0.9542425094393249,1.1760912590556813,1.146128035678238,1.0,1.1139433523068367,1.146128035678238,1.1760912590556813,1.2041199826559248,1.0791812460476249,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.255272505103306,1.2304489213782739,1.146128035678238,1.3222192947339193,1.2041199826559248,1.1760912590556813,1.146128035678238,1.2304489213782739,1.146128035678238,1.2787536009528289,1.2041199826559248,1.2041199826559248,1.3222192947339193,1.4313637641589874,1.3010299956639813,1.1760912590556813,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2304489213782739,1.2304489213782739,1.2787536009528289,1.2041199826559248,1.2304489213782739,1.3424226808222062,1.2304489213782739,,,1.2304489213782739,1.1139433523068367,1.3424226808222062,1.3010299956639813,1.255272505103306
2018-07-19,1.041392685158225,1.0,0.9030899869919435,0.9542425094393249,1.041392685158225,1.1139433523068367,1.041392685158225,1.146128035678238,1.2041199826559248,1.2041199826559248,1.2304489213782739,1.2041199826559248,1.2304489213782739,1.2304489213782739,1.2041199826559248,1.2304489213782739,1.1760912590556813,1.146128035678238,1.414973347970818,1.255272505103306,1.255272505103306,1.1760912590556813,1.3222192947339193,1.4313637641589874,1.3424226808222062,1.2041199826559248,1.255272505103306,1.4313637641589874,1.462397997898956,1.3010299956639813,1.255272505103306,1.2041199826559248,1.2304489213782739,1.2304489213782739,1.255272505103306,1.255272505103306,1.2787536009528289,1.3424226808222062,1.2304489213782739,1.2304489213782739,1.3424226808222062,1.3010299956639813,1.3222192947339193,,1.3010299956639813,1.2304489213782739,1.2787536009528289,1.380211241711606,1.3010299956639813
2018-07-20,1.0791812460476249,1.1139433523068367,1.146128035678238,1.0,1.041392685158225,1.146128035678238,1.3010299956639813,1.2304489213782739,1.2041199826559248,1.2787536009528289,1.255272505103306,1.2041199826559248,1.3222192947339193,1.255272505103306,1.255272505103306,1.3222192947339193,1.3010299956639813,1.3010299956639813,1.3617278360175928,1.255272505103306,1.3617278360175928,1.3222192947339193,1.4913616938342726,1.3979400086720377,1.3222192947339193,1.3010299956639813,1.2787536009528289,1.4313637641589874,1.462397997898956,1.380211241711606,1.380211241711606,1.3222192947339193,1.380211241711606,1.3424226808222062,1.3424226808222062,1.3617278360175928,1.3979400086720377,1.3617278360175928,1.380211241711606,1.3979400086720377,1.380211241711606,1.3979400086720377,,1.505149978319906,1.4313637641589874,1.4313637641589874,1.462397997898956,1.462397997898956,1.4771212547196624
2018-07-21,1.041392685158225,1.255272505103306,,1.0,1.146128035678238,1.146128035678238,1.3222192947339193,1.1760912590556813,1.1760912590556813,1.2787536009528289,1.2041199826559248,1.1760912590556813,1.3979400086720377,1.2041199826559248,1.1760912590556813,1.146128035678238,1.3424226808222062,1.3222192947339193,1.2041199826559248,1.2041199826559248,1.3617278360175928,1.3424226808222062,1.568201724066995,1.380211241711606,1.255272505103306,1.3979400086720377,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.4313637641589874,1.146128035678238,1.255272505103306,1.3979400086720377,1.2787536009528289,1.3979400086720377,1.146128035678238,1.3424226808222062,1.1760912590556813,1.146128035678238,1.4471580313422192,1.3010299956639813,1.3979400086720377,1.3010299956639813,1.5440680443502757,1.4771212547196624,1.4771212547196624,1.4771212547196624,1.255272505103306,1.5314789170422551
2018-07-22,0.9542425094393249,1.3010299956639813,,1.041392685158225,1.2304489213782739,1.1760912590556813,1.0,1.1139433523068367,1.146128035678238,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.2041199826559248,1.2041199826559248,1.0791812460476249,1.255272505103306,1.0,1.0791812460476249,1.1760912590556813,1.1139433523068367,1.0791812460476249,1.568201724066995,1.1139433523068367,1.2304489213782739,1.146128035678238,1.146128035678238,1.1760912590556813,1.2041199826559248,1.0791812460476249,1.1139433523068367,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.041392685158225,1.0791812460476249,1.1139433523068367,1.0791812460476249,1.041392685158225,1.1139433523068367,1.0791812460476249,1.2041199826559248,1.255272505103306,1.1760912590556813,1.1139433523068367,1.2304489213782739,1.1139433523068367,1.1139433523068367,1.2304489213782739
2018-07-23,0.9030899869919435,0.9030899869919435,,0.7781512503836436,1.146128035678238,1.0791812460476249,0.7781512503836436,1.0,1.146128035678238,1.0791812460476249,1.0791812460476249,1.041392685158225,1.0791812460476249,1.041392685158225,1.041392685158225,1.041392685158225,1.0,0.9030899869919435,0.9542425094393249,1.1760912590556813,1.0,1.041392685158225,1.462397997898956,1.0791812460476249,1.0791812460476249,1.2041199826559248,1.041392685158225,1.041392685158225,1.1139433523068367,1.041392685158225,1.2041199826559248,0.9542425094393249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.1760912590556813,1.041392685158225,0.9542425094393249,1.146128035678238,1.041392685158225,1.041392685158225,1.146128035678238,1.146128035678238,1.146128035678238,1.041392685158225,1.0791812460476249,1.3010299956639813,1.255272505103306,1.1760912590556813
2018-07-24,1.0,0.9542425094393249,0.8450980400142568,1.1139433523068367,1.146128035678238,1.2304489213782739,0.8450980400142568,1.2041199826559248,1.1760912590556813,1.255272505103306,1.380211241711606,1.255272505103306,1.2041199826559248,1.2041199826559248,1.2787536009528289,1.255272505103306,1.1760912590556813,0.9542425094393249,1.2787536009528289,1.255272505103306,1.1760912590556813,1.0791812460476249,,1.255272505103306,1.3222192947339193,1.3010299956639813,1.255272505103306,1.255272505103306,1.3010299956639813,1.255272505103306,1.2787536009528289,1.255272505103306,1.1139433523068367,1.1139433523068367,1.146128035678238,1.2304489213782739,1.2787536009528289,1.2787536009528289,1.255272505103306,1.1760912590556813,1.255272505103306,1.2041199826559248,1.380211241711606,1.2304489213782739,1.146128035678238,1.1760912590556813,1.255272505103306,1.3010299956639813,1.255272505103306
2018-07-25,1.041392685158225,1.041392685158225,0.9542425094393249,1.146128035678238,1.2304489213782739,1.2041199826559248,1.0791812460476249,1.2304489213782739,1.2304489213782739,1.2304489213782739,1.3979400086720377,1.2787536009528289,1.1760912590556813,1.255272505103306,1.255272505103306,1.2787536009528289,1.3010299956639813,1.0791812460476249,1.255272505103306,1.2787536009528289,1.255272505103306,1.2041199826559248,,1.3010299956639813,1.380211241711606,1.3010299956639813,1.2787536009528289,1.3979400086720377,1.3979400086720377,1.3222192947339193,1.3010299956639813,1.3010299956639813,1.3010299956639813,1.3010299956639813,1.3222192947339193,1.3010299956639813,1.3222192947339193,1.3222192947339193,1.2041199826559248,1.255272505103306,1.3617278360175928,1.3617278360175928,1.4313637641589874,1.3222192947339193,1.3424226808222062,1.4313637641589874,1.380211241711606,1.414973347970818,1.3617278360175928
2018-07-26,1.146128035678238,1.1760912590556813,1.0791812460476249,1.146128035678238,1.1760912590556813,1.2041199826559248,1.3010299956639813,1.3010299956639813,1.1760912590556813,1.255272505103306,1.2787536009528289,1.2787536009528289,1.2787536009528289,1.255272505103306,1.2041199826559248,1.3222192947339193,1.3222192947339193,1.2304489213782739,1.380211241711606,1.3222192947339193,1.3424226808222062,1.3010299956639813,,1.462397997898956,1.2787536009528289,1.414973347970818,1.255272505103306,1.3424226808222062,1.380211241711606,1.3617278360175928,1.3617278360175928,1.3424226808222062,1.4313637641589874,1.3979400086720377,1.3979400086720377,1.380211241711606,1.4471580313422192,1.3010299956639813,1.3617278360175928,1.3979400086720377,1.4913616938342726,1.4471580313422192,,1.3979400086720377,1.4313637641589874,1.4771212547196624,1.4471580313422192,1.462397997898956,1.568201724066995
2018-07-27,0.9542425094393249,1.146128035678238,1.1139433523068367,1.0,0.8450980400142568,1.041392685158225,1.255272505103306,1.2041199826559248,1.1139433523068367,,1.0791812460476249,1.2041199826559248,1.2041199826559248,1.1760912590556813,1.0791812460476249,1.1760912590556813,1.255272505103306,1.2041199826559248,1.1760912590556813,1.2304489213782739,1.2304489213782739,1.2304489213782739,1.255272505103306,1.255272505103306,1.2304489213782739,1.3222192947339193,1.146128035678238,1.1760912590556813,1.3010299956639813,1.3424226808222062,1.2304489213782739,1.2304489213782739,1.255272505103306,1.3010299956639813,1.3010299956639813,1.2304489213782739,1.0791812460476249,1.1760912590556813,1.2304489213782739,1.3222192947339193,1.380211241711606,1.3222192947339193,,1.2787536009528289,1.3424226808222062,1.3617278360175928,1.380211241711606,1.3222192947339193,1.414973347970818
2018-07-28,1.0791812460476249,1.255272505103306,1.146128035678238,1.1139433523068367,1.2787536009528289,1.2041199826559248,1.2041199826559248,1.255272505103306,1.2304489213782739,,1.3424226808222062,1.2304489213782739,1.2787536009528289,1.3010299956639813,1.255272505103306,1.255272505103306,1.255272505103306,1.2304489213782739,1.380211241711606,1.2304489213782739,1.2041199826559248,1.255272505103306,1.414973347970818,1.3222192947339193,1.414973347970818,1.1760912590556813,1.255272505103306,1.3010299956639813,1.380211241711606,1.3424226808222062,1.3222192947339193,1.3010299956639813,1.3010299956639813,1.380211241711606,1.3010299956639813,1.3222192947339193,1.3010299956639813,1.2787536009528289,1.3010299956639813,1.3222192947339193,1.3617278360175928,1.380211241711606,1.380211241711606,1.3424226808222062,1.3424226808222062,1.3979400086720377,1.3010299956639813,1.3979400086720377,1.414973347970818
2018-07-29,1.2304489213782739,1.2787536009528289,1.2304489213782739,1.2304489213782739,1.3222192947339193,1.2041199826559248,1.2304489213782739,1.3222192947339193,1.1760912590556813,,1.3617278360175928,1.255272505103306,1.3617278360175928,1.3010299956639813,1.2787536009528289,1.3010299956639813,1.3222192947339193,1.2304489213782739,1.3424226808222062,1.3222192947339193,1.3010299956639813,1.2304489213782739,1.3979400086720377,1.2787536009528289,1.3979400086720377,1.3617278360175928,1.255272505103306,1.3617278360175928,1.4471580313422192,1.3424226808222062,1.2787536009528289,1.3010299956639813,1.255272505103306,1.3010299956639813,1.255272505103306,1.255272505103306,1.3010299956639813,1.3222192947339193,1.3010299956639813,1.3222192947339193,1.3424226808222062,1.3222192947339193,1.380211241711606,1.3424226808222062,1.3222192947339193,1.380211241711606,1.3617278360175928,1.3424226808222062,1.4471580313422192
2018-07-30,1.255272505103306,1.3010299956639813,1.2041199826559248,1.2041199826559248,1.3424226808222062,1.2787536009528289,1.3010299956639813,1.2787536009528289,1.1760912590556813,,1.4771212547196624,1.3424226808222062,1.414973347970818,1.3222192947339193,1.3424226808222062,1.3979400086720377,1.3979400086720377,1.3010299956639813,1.4913616938342726,1.3424226808222062,1.3424226808222062,1.3222192947339193,1.3979400086720377,1.414973347970818,1.4471580313422192,1.380211241711606,1.3424226808222062,1.4313637641589874,1.4771212547196624,1.3617278360175928,1.3617278360175928,1.3222192947339193,1.3617278360175928,1.4313637641589874,1.3979400086720377,1.3617278360175928,1.380211241711606,1.3617278360175928,1.3222192947339193,1.3424226808222062,1.4313637641589874,1.5440680443502757,1.4313637641589874,1.380211241711606,1.4313637641589874,1.462397997898956,1.505149978319906,1.4313637641589874,1.4471580313422192
2018-07-31,1.1760912590556813,1.3010299956639813,1.2787536009528289,1.255272505103306,1.1760912590556813,1.2304489213782739,1.3979400086720377,1.3222192947339193,,1.3424226808222062,1.3979400086720377,1.3424226808222062,1.3979400086720377,1.3010299956639813,1.2787536009528289,1.3979400086720377,1.3979400086720377,1.380211241711606,1.5185139398778875,1.3424226808222062,1.3979400086720377,1.3979400086720377,1.4313637641589874,1.4471580313422192,1.462397997898956,1.3617278360175928,1.3222192947339193,1.5185139398778875,1.5314789170422551,1.462397997898956,1.4471580313422192,1.4313637641589874,1.4471580313422192,1.4913616938342726,1.4471580313422192,1.6127838567197355,1.4313637641589874,1.4313637641589874,1.380211241711606,1.4471580313422192,1.5314789170422551,1.6434526764861874,1.414973347970818,1.3979400086720377,1.505149978319906,1.5314789170422551,1.505149978319906,1.5440680443502757,1.5563025007672873
2018-08-01,1.2304489213782739,1.3010299956639813,1.255272505103306,1.2304489213782739,1.255272505103306,1.2787536009528289,1.3222192947339193,1.3617278360175928,,1.3222192947339193,1.3424226808222062,1.380211241711606,1.3222192947339193,1.3979400086720377,1.414973347970818,1.4913616938342726,1.3424226808222062,1.4313637641589874,1.4913616938342726,1.4313637641589874,1.3979400086720377,1.3222192947339193,1.414973347970818,1.568201724066995,1.462397997898956,1.4771212547196624,1.380211241711606,1.4471580313422192,1.4913616938342726,1.414973347970818,1.4913616938342726,1.414973347970818,1.4913616938342726,1.5440680443502757,1.4771212547196624,1.5314789170422551,1.505149978319906,1.3617278360175928,1.4771212547196624,1.4471580313422192,1.6020599913279625,1.6232492903979006,1.5440680443502757,1.3979400086720377,1.5440680443502757,1.568201724066995,1.4913616938342726,1.568201724066995,1.568201724066995
2018-08-02,1.3424226808222062,1.3222192947339193,1.2041199826559248,1.2304489213782739,1.2787536009528289,1.3222192947339193,1.3979400086720377,1.380211241711606,1.2787536009528289,1.3424226808222062,1.3222192947339193,1.414973347970818,1.4313637641589874,1.3617278360175928,1.3617278360175928,1.3979400086720377,1.462397997898956,1.414973347970818,1.3617278360175928,,1.4471580313422192,1.3617278360175928,1.4471580313422192,1.4313637641589874,1.4313637641589874,1.4913616938342726,1.3979400086720377,1.4313637641589874,1.414973347970818,,1.3979400086720377,1.380211241711606,1.3979400086720377,1.3617278360175928,1.462397997898956,1.3979400086720377,1.414973347970818,1.380211241711606,1.3617278360175928,1.414973347970818,1.5185139398778875,1.4313637641589874,1.5314789170422551,1.4313637641589874,1.4913616938342726,1.5563025007672873,1.505149978319906,1.4471580313422192,1.568201724066995
2018-08-03,1.255272505103306,1.255272505103306,1.2787536009528289,1.0791812460476249,1.2304489213782739,1.2041199826559248,1.3424226808222062,1.3010299956639813,1.2304489213782739,1.3222192947339193,1.2304489213782739,1.3010299956639813,1.380211241711606,1.3010299956639813,1.2304489213782739,1.2787536009528289,1.3424226808222062,1.3617278360175928,1.380211241711606,1.1760912590556813,1.3424226808222062,1.3010299956639813,1.3979400086720377,1.3979400086720377,1.255272505103306,1.4313637641589874,1.2304489213782739,1.3010299956639813,1.3222192947339193,1.380211241711606,1.4313637641589874,1.3222192947339193,1.380211241711606,1.3424226808222062,1.4313637641589874,1.3424226808222062,1.3617278360175928,1.3222192947339193,1.3617278360175928,1.3617278360175928,1.462397997898956,1.4313637641589874,1.414973347970818,1.3617278360175928,1.4313637641589874,1.4913616938342726,1.462397997898956,1.414973347970818,1.505149978319906
2018-08-04,1.255272505103306,1.3010299956639813,1.2041199826559248,1.1760912590556813,1.3222192947339193,1.2787536009528289,1.255272505103306,1.3010299956639813,1.1760912590556813,1.2787536009528289,1.2304489213782739,1.2787536009528289,1.3617278360175928,1.255272505103306,1.255272505103306,1.414973347970818,1.3424226808222062,1.3010299956639813,1.3617278360175928,1.380211241711606,1.3010299956639813,1.2787536009528289,1.3424226808222062,1.3424226808222062,1.380211241711606,1.3222192947339193,1.255272505103306,1.3424226808222062,1.3222192947339193,1.3424226808222062,1.3222192947339193,1.3617278360175928,1.414973347970818,1.380211241711606,1.414973347970818,1.3010299956639813,1.380211241711606,1.3617278360175928,1.255272505103306,1.3617278360175928,1.4771212547196624,1.4471580313422192,1.255272505103306,1.3617278360175928,1.4313637641589874,1.462397997898956,1.380211241711606,1.3424226808222062,1.4913616938342726
2018-08-05,1.1760912590556813,1.2041199826559248,1.1760912590556813,1.1760912590556813,1.255272505103306,1.255272505103306,1.2304489213782739,1.2304489213782739,1.2041199826559248,1.3010299956639813,1.3424226808222062,1.2787536009528289,1.3424226808222062,1.2787536009528289,1.2787536009528289,1.2787536009528289,1.2787536009528289,1.2304489213782739,1.3424226808222062,1.3222192947339193,1.255272505103306,1.2041199826559248,1.3617278360175928,1.3617278360175928,1.4471580313422192,1.3010299956639813,1.4313637641589874,1.3979400086720377,1.4471580313422192,1.3424226808222062,1.3010299956639813,1.3424226808222062,1.3617278360175928,1.3424226808222062,1.3424226808222062,1.3010299956639813,1.3010299956639813,1.3424226808222062,1.2787536009528289,1.3424226808222062,1.462397997898956,1.3979400086720377,1.3617278360175928,1.3222192947339193,1.3979400086720377,1.4471580313422192,1.3222192947339193,1.3424226808222062,1.414973347970818
2018-08-06,1.255272505103306,1.255272505103306,1.1139433523068367,1.146128035678238,1.2304489213782739,1.255272505103306,1.255272505103306,1.3010299956639813,1.3424226808222062,1.3617278360175928,1.3222192947339193,1.3979400086720377,1.3617278360175928,1.2304489213782739,1.3424226808222062,1.3222192947339193,1.3424226808222062,1.2787536009528289,1.3617278360175928,1.3424226808222062,1.3424226808222062,1.3222192947339193,1.3222192947339193,1.4771212547196624,1.414973347970818,1.380211241711606,1.3424226808222062,1.380211241711606,1.414973347970818,1.3979400086720377,1.4313637641589874,1.3424226808222062,1.414973347970818,1.4313637641589874,1.4313637641589874,1.4313637641589874,,1.3222192947339193,1.3979400086720377,1.4313637641589874,1.5563025007672873,1.4913616938342726,1.4771212547196624,1.414973347970818,1.4471580313422192,1.4771212547196624,1.4771212547196624,1.4913616938342726,1.4913616938342726
2018-08-07,1.146128035678238,1.2041199826559248,1.2304489213782739,1.2304489213782739,1.3617278360175928,1.3617278360175928,1.255272505103306,1.2787536009528289,1.3424226808222062,1.3222192947339193,1.4471580313422192,1.3010299956639813,1.3424226808222062,1.3617278360175928,1.3617278360175928,1.380211241711606,1.3010299956639813,1.255272505103306,1.4471580313422192,1.414973347970818,1.3010299956639813,1.255272505103306,1.462397997898956,1.255272505103306,1.4913616938342726,1.3979400086720377,1.414973347970818,1.414973347970818,1.462397997898956,1.3617278360175928,1.3424226808222062,1.380211241711606,1.3222192947339193,1.380211241711606,1.3222192947339193,1.3222192947339193,1.414973347970818,1.380211241711606,1.3424226808222062,1.3617278360175928,1.4771212547196624,1.414973347970818,1.5185139398778875,1.3617278360175928,1.3979400086720377,1.414973347970818,1.3222192947339193,1.4313637641589874,1.4771212547196624
2018-08-08,1.1139433523068367,1.3424226808222062,1.146128035678238,1.1139433523068367,1.2041199826559248,1.255272505103306,1.2041199826559248,1.2041199826559248,1.255272505103306,1.3010299956639813,1.3222192947339193,1.255272505103306,1.3222192947339193,1.3424226808222062,1.3222192947339193,1.3979400086720377,1.2787536009528289,1.2787536009528289,,1.414973347970818,1.255272505103306,1.255272505103306,1.4771212547196624,1.414973347970818,1.3979400086720377,1.2787536009528289,1.3222192947339193,1.414973347970818,1.505149978319906,1.2787536009528289,1.3424226808222062,1.3979400086720377,1.3424226808222062,1.3979400086720377,,1.3617278360175928,1.3617278360175928,1.4471580313422192,1.3424226808222062,1.3617278360175928,1.4471580313422192,1.4313637641589874,1.462397997898956,1.3424226808222062,1.380211241711606,1.414973347970818,1.3424226808222062,1.4313637641589874,1.4771212547196624
2018-08-09,1.146128035678238,1.1760912590556813,1.0791812460476249,1.1760912590556813,1.1760912590556813,1.2041199826559248,1.2041199826559248,1.3222192947339193,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3222192947339193,1.3617278360175928,1.3617278360175928,1.3010299956639813,1.3617278360175928,1.3222192947339193,1.3222192947339193,1.380211241711606,1.414973347970818,1.3222192947339193,,1.4471580313422192,1.414973347970818,1.3617278360175928,1.3424226808222062,1.3424226808222062,1.4313637641589874,1.4771212547196624,1.3222192947339193,1.3424226808222062,,1.3617278360175928,1.3979400086720377,1.380211241711606,1.3424226808222062,1.414973347970818,1.3979400086720377,1.3010299956639813,1.3617278360175928,1.505149978319906,1.4313637641589874,1.6812412373755872,1.380211241711606,1.4313637641589874,1.3979400086720377,1.3222192947339193,1.4313637641589874,1.4913616938342726
